,GroupSize,Maximal Similarity,Maximal Similarity(Refined) 
758,760,0.155892297936,0.17402751011
759,761,0.196365274406,0.267539003302
760,762,0.180256308544,0.278196244334
761,763,0.207553513397,0.273641156072
762,764,0.187160878879,0.263039341896
763,765,0.299782070947,0.772252699509
764,766,0.106162750785,0.219688722425
765,767,0.244451461287,0.346183056782
766,768,0.382473976988,0.382473976988
767,769,0.169388739034,0.263047754957
768,770,0.135982074342,0.263230685266
769,771,0.147359169468,0.206692099142
770,772,0.151507702247,0.21349449215
771,773,0.162808289007,0.191907357074
772,774,0.5,1.0
773,775,0.171157570391,0.231815514885
774,776,0.154301516524,0.229107831371
775,777,0.173538966093,0.231879077778
776,778,0.300721235435,0.469906179229
777,779,0.358535446797,0.634388775596
778,780,0.13444274181,0.157449054647
779,781,0.169203120112,0.2274479673
780,782,0.100307349154,0.151091313089
781,783,0.152619751957,0.226316236759
782,784,0.315605937755,0.477292966839
783,785,0.130834072713,0.181405458308
784,786,0.15971616094,0.29793201134
785,787,0.101180082914,0.151440695942
786,788,0.167690732335,0.253673824074
787,789,0.176832219963,0.251279598808
788,790,0.141292930417,0.267919629586
789,791,0.139820160747,0.186420957287
790,792,0.207463698176,0.322090960466
791,793,0.254169843322,0.361691360819
792,794,0.17626986591,0.370638703548
793,795,0.27837093025,0.435866361987
794,796,0.168427211393,0.243085869635
795,797,0.277585958106,0.458510571527
796,798,0.161920731404,0.227547188577
797,799,0.348803715725,0.476600081768
798,800,0.0964636716814,0.192572898055
799,801,0.187411457578,0.265150711766
800,802,0.303619361368,0.46873598787
801,803,0.135663384257,0.186848049238
802,804,0.296559128927,0.421760167815
803,805,0.129662404167,0.151712309745
804,806,0.157104158702,0.196726255674
805,807,0.213098336139,0.348240186764
806,808,0.175712430749,0.256413490148
807,809,0.243622599109,0.389908452626
808,810,0.21592888213,0.342015677517
809,811,0.127110724685,0.158221177776
810,812,0.232655971684,0.418889129334
811,813,0.239669479751,0.328761395585
812,814,0.22077889736,0.3436947195
813,815,0.222777189023,0.365950938063
814,816,0.240305542516,0.46876661025
815,817,0.172732862693,0.225174647959
816,818,0.130798829187,0.184351843393
817,819,0.188950112782,0.25991560585
818,820,0.171986797026,0.238846769686
819,821,0.138597298171,0.253391849833
820,822,0.264049187956,0.364477088852
821,823,0.189105792098,0.458779216199
822,824,0.257738465684,0.392428056152
823,825,0.172373537751,0.244446204176
824,826,0.16832281435,0.221671168064
825,827,0.455079953657,0.519573996488
826,828,0.248911168071,0.354934167161
827,829,0.126075255553,0.163004793532
828,830,0.1246804988,0.13602435922
829,831,0.191329847072,0.471936649389
830,832,0.429653400079,0.466086556705
831,833,0.0975808536067,0.146515309994
832,834,0.158500648431,0.178062237591
833,835,0.167353250515,0.216004526647
834,836,0.174848358501,0.25341481559
835,837,0.149442649119,0.315719085822
836,838,0.215607659914,0.268395965244
837,839,0.138837859438,0.187002365415
838,840,0.123317782725,0.143327087973
839,841,0.290613558055,0.698413898258
840,842,0.40448470828,0.764520006816
841,843,0.149849358772,0.20839886441
842,844,0.287353103484,0.388435606776
843,845,0.236830135321,0.328133344368
844,846,0.271316365735,0.389603645328
845,847,0.167779898033,0.238505448253
846,848,0.281595721216,0.513498314637
847,849,0.131337695052,0.160523603363
848,850,0.130123333619,0.206109401765
849,851,0.180393554955,0.33273132846
850,852,0.253669583554,0.411813215958
851,853,0.200189173238,0.415663267429
852,854,0.271216231191,0.427178259436
853,855,0.0885787465171,0.209660964922
854,856,0.190614363254,0.26756729798
855,857,0.174395049427,0.27550486841
856,858,0.203381426473,0.282550508221
857,859,0.136057839888,0.152749548135
858,860,0.169070601669,0.239078316524
859,861,0.255766693672,0.413481874424
860,862,0.0928661318233,0.181923188611
861,863,0.172080136575,0.254545453978
862,864,0.410034768469,0.410034768469
863,865,0.162581568094,0.199756433536
864,866,0.158234532018,0.28352495758
865,867,0.235428157952,0.337869566169
866,868,0.226755891295,0.350561322122
867,869,0.225726274015,0.339271805191
868,870,0.153228390062,0.176543760473
869,871,0.185235361536,0.237675691562
870,872,0.200681081657,0.275080825064
871,873,0.290195097781,0.450294078847
872,874,0.247806758505,0.395733173754
873,875,0.121791791689,0.133473857732
874,876,0.128737673551,0.178396774425
875,877,0.123263586507,0.231248543495
876,878,0.138205020208,0.152910287036
877,879,0.182459370472,0.25117801509
878,880,0.168578232196,0.222862345897
879,881,0.194914661973,0.292602850991
880,882,0.181711109869,0.2458807804
881,883,0.172707592679,0.497204204362
882,884,0.135760106143,0.292818076561
883,885,0.112580815012,0.160305346883
884,886,0.188798586066,0.275865376485
885,887,0.532437825758,0.823406892403
886,888,0.422513970819,0.735334648172
887,889,0.295121817831,0.67711782914
888,890,0.340876995895,0.538477342998
889,891,0.195809619718,0.257283349051
890,892,0.463414510673,0.667554205044
891,893,0.196390770286,0.26785296473
892,894,0.154771216268,0.201680918022
893,895,0.227603094285,0.319314393138
894,896,0.17456960942,0.24395436231
895,897,0.210571079478,0.279167638303
896,898,0.0905600658168,0.11983624645
897,899,0.289589747311,0.424117788612
